timestamp,vehicle_id,speed_kph,engine_temp_c,fuel_used_l,odometer_km,lat,lon
2025-11-06T08:04:10:000Z,V032,5,101,0.17,148138,27.370399,87.873752
2025-11-06T08:19:10:000Z,V032,90,115,0.41,229430,27.300338,76.83297
2025-11-06T07:20:10:000Z,V010,4,84,2.91,76388,25.306698,72.017812
2025-11-06T03:18:10:000Z,V037,13,90,2.36,194616,27.565445,82.684941
2025-11-06T07:11:10:000Z,V025,94,71,2.17,159331,27.612132,85.92129
2025-11-06T07:13:10:000Z,V036,93,117,1.54,138028,27.357819,80.701672
2025-11-06T02:11:10:000Z,V017,1,108,0.22,244077,20.323697,86.583313
2025-11-06T03:54:10:000Z,V031,7,85,2.95,109154,25.363877,72.05003
2025-11-06T07:36:10:000Z,V047,6,74,0.17,201949,24.724969,75.950851
2025-11-06T03:07:10:000Z,V004,102,69,0.28,137192,26.697824,78.381865
2025-11-06T08:27:10:000Z,V011,69,110,0.49,148313,20.435617,77.959375
2025-11-06T08:25:10:000Z,V029,102,84,1.62,134098,26.459917,86.998874
2025-11-06T08:54:10:000Z,V032,93,92,0.39,99467,24.762706,81.14095
2025-11-06T03:27:10:000Z,V033,24,114,0.39,52630,24.510532,73.88046
2025-11-06T05:02:10:000Z,V038,48,77,2.8,119707,27.503055,72.440859
2025-11-06T09:08:10:000Z,V033,71,111,1.83,104372,24.413295,70.380704
2025-11-06T05:15:10:000Z,V025,17,87,1.84,35605,26.934948,85.462286
2025-11-06T07:34:10:000Z,V016,62,115,1.69,214451,20.05394,86.931504
2025-11-06T06:31:10:000Z,V002,48,73,0.35,106590,21.076323,73.775357
2025-11-06T06:28:10:000Z,V047,109,73,0.84,226112,21.112634,80.452216
2025-11-06T05:43:10:000Z,V040,25,68,1.6,176625,22.046666,87.117297
2025-11-06T07:06:10:000Z,V007,45,64,1.95,166138,27.22543,77.517879
2025-11-06T06:19:10:000Z,V006,84,80,0.85,185980,22.218984,84.35186
2025-11-06T08:10:10:000Z,V028,87,82,1.36,138500,22.746486,82.231155
2025-11-06T07:43:10:000Z,V016,9,116,0.65,106692,20.254557,85.091599
2025-11-06T07:33:10:000Z,V004,44,91,2.84,118155,21.095015,78.974681
2025-11-06T03:22:10:000Z,V040,99,114,1.66,222281,22.045287,79.26098
2025-11-06T04:38:10:000Z,V018,81,88,1.73,110873,21.172645,71.255758
2025-11-06T05:08:10:000Z,V006,59,94,2.48,191866,23.120867,76.678307
2025-11-06T06:57:10:000Z,V048,43,102,2.3,68422,27.320031,77.174222
2025-11-06T07:40:10:000Z,V049,81,113,2.23,219850,25.920824,86.875355
2025-11-06T07:19:10:000Z,V032,86,112,2.14,227324,20.345595,82.476798
2025-11-06T06:18:10:000Z,V031,10,65,1.23,216306,27.605813,79.519598
2025-11-06T08:12:10:000Z,V033,30,112,2.7,79488,20.727487,71.66683
2025-11-06T04:30:10:000Z,V022,83,88,2.91,120164,21.907683,80.01789
2025-11-06T06:25:10:000Z,V021,42,85,0.5,117424,20.416835,86.761585
2025-11-06T02:39:10:000Z,V022,1,113,1.91,104407,27.141318,85.337989
2025-11-06T08:05:10:000Z,V000,84,100,0.8,161768,20.316415,71.891175
2025-11-06T03:41:10:000Z,V039,20,116,1.51,48075,23.645645,82.085998
2025-11-06T02:27:10:000Z,V032,54,114,0.62,143910,24.550573,73.591002
2025-11-06T02:30:10:000Z,V015,109,60,2.55,45000,25.379135,85.582799
2025-11-06T08:29:10:000Z,V000,112,73,0.31,42476,20.98688,81.395311
2025-11-06T07:41:10:000Z,V005,26,60,0.14,178191,23.712415,78.175561
2025-11-06T07:23:10:000Z,V016,100,83,1.54,239367,25.46318,83.475268
2025-11-06T01:40:10:000Z,V010,91,64,1.53,100255,27.473721,74.638105
2025-11-06T02:50:10:000Z,V035,108,115,1.32,150093,23.675918,74.583361
2025-11-06T05:25:10:000Z,V013,21,108,2.82,143895,23.99236,85.708021
2025-11-06T02:30:10:000Z,V004,85,101,2.38,65158,27.572588,78.247768
2025-11-06T04:30:10:000Z,V004,36,68,0.15,142621,25.202604,73.429413
2025-11-06T07:32:10:000Z,V021,82,77,2.01,131911,23.999297,84.37746
2025-11-06T09:29:10:000Z,V035,11,113,0.14,239315,21.484348,84.478472
2025-11-06T05:41:10:000Z,V015,66,63,1.84,114489,27.8896,82.547803
2025-11-06T08:02:10:000Z,V020,68,111,0.13,219896,20.748659,79.029546
2025-11-06T07:55:10:000Z,V033,83,89,2.28,99721,21.350414,82.165973
2025-11-06T03:28:10:000Z,V009,13,98,2.03,239209,23.554713,84.343106
2025-11-06T06:24:10:000Z,V036,101,102,2.66,97131,25.437421,79.403551
2025-11-06T02:54:10:000Z,V003,20,112,2.04,33998,22.203689,70.8349
2025-11-06T06:12:10:000Z,V002,95,78,2.47,58841,25.091207,83.94082
2025-11-06T07:57:10:000Z,V004,117,108,0.63,100654,21.797754,82.355882
2025-11-06T06:53:10:000Z,V039,11,75,2.35,118441,24.074386,79.239973
2025-11-06T03:48:10:000Z,V021,38,69,2.45,231481,21.638793,85.476375
2025-11-06T04:41:10:000Z,V000,81,82,0.36,222240,25.300247,83.886544
2025-11-06T06:49:10:000Z,V024,42,73,2.71,57898,20.062357,73.826002
2025-11-06T05:44:10:000Z,V038,68,86,2.83,176870,23.790281,87.399979
2025-11-06T05:14:10:000Z,V003,85,101,1.8,72647,23.982572,75.764384
2025-11-06T05:05:10:000Z,V020,26,80,1.47,91289,21.251038,84.253134
2025-11-06T01:50:10:000Z,V007,26,71,2.1,118300,21.687238,85.223974
2025-11-06T05:37:10:000Z,V033,109,83,2.47,206859,23.242097,80.874373
2025-11-06T08:38:10:000Z,V020,12,64,0.98,37129,24.186209,83.085941
2025-11-06T02:16:10:000Z,V008,103,95,1.33,231037,22.151392,73.948758
2025-11-06T01:52:10:000Z,V040,2,79,2.79,141139,27.344808,73.200915
2025-11-06T02:33:10:000Z,V047,74,61,1.81,196227,20.334251,79.401807
2025-11-06T08:39:10:000Z,V031,76,67,0.67,27022,27.473391,87.158364
2025-11-06T03:58:10:000Z,V004,68,90,0.76,27434,25.977999,86.82779
2025-11-06T02:53:10:000Z,V024,112,66,1.73,131397,22.370062,70.020624
2025-11-06T06:06:10:000Z,V048,50,117,0.86,120342,27.270127,75.658484
2025-11-06T07:05:10:000Z,V023,15,75,0.26,120895,25.661349,83.870158
2025-11-06T03:29:10:000Z,V034,97,95,1.15,248863,26.244539,84.837221
2025-11-06T08:11:10:000Z,V041,115,93,1.17,230718,27.495392,73.591025
2025-11-06T06:00:10:000Z,V039,5,85,0.18,45263,23.135738,70.06409
2025-11-06T05:02:10:000Z,V011,81,66,2.71,57983,27.850793,79.783393
2025-11-06T07:34:10:000Z,V012,77,95,0.4,144167,25.663827,82.125182
2025-11-06T03:58:10:000Z,V016,94,103,2.69,202532,26.686178,73.269151
2025-11-06T09:18:10:000Z,V010,6,66,0.58,176119,22.369605,83.608712
2025-11-06T01:35:10:000Z,V014,45,66,2.31,181174,27.087718,78.431791
2025-11-06T02:03:10:000Z,V020,88,87,1.51,193824,25.146692,82.633458
2025-11-06T04:29:10:000Z,V025,38,86,1.54,72283,27.81895,79.410171
2025-11-06T08:42:10:000Z,V047,22,80,2.63,117080,22.581677,79.101243
2025-11-06T07:43:10:000Z,V036,110,80,2.36,31134,23.876696,80.218735
2025-11-06T06:16:10:000Z,V044,90,63,0.67,181193,25.09231,79.367212
2025-11-06T04:10:10:000Z,V014,77,69,1.91,60553,25.955331,75.078792
2025-11-06T07:00:10:000Z,V042,79,68,2.81,215819,25.838557,71.866991
2025-11-06T04:42:10:000Z,V019,119,115,0.36,174259,26.606755,70.267714
2025-11-06T03:24:10:000Z,V041,22,80,0.41,156239,25.518444,81.919383
2025-11-06T04:19:10:000Z,V013,36,117,1.81,95355,27.554165,73.262245
2025-11-06T05:41:10:000Z,V010,90,73,0.6,184014,27.331532,77.263146
2025-11-06T09:17:10:000Z,V014,35,72,1.32,235871,27.700199,73.551733
2025-11-06T02:46:10:000Z,V007,46,88,1.71,169160,24.413697,83.163565
2025-11-06T06:03:10:000Z,V011,92,81,2.18,204212,27.891926,76.190768
2025-11-06T08:41:10:000Z,V024,88,81,0.65,41293,21.484332,76.671212
2025-11-06T08:20:10:000Z,V043,0,79,2.54,217820,20.93707,72.568952
2025-11-06T02:24:10:000Z,V007,23,60,0.38,240304,22.93642,75.704786
2025-11-06T04:08:10:000Z,V035,106,84,0.48,159586,22.17985,71.418143
2025-11-06T05:12:10:000Z,V004,85,91,0.45,44680,25.087044,75.685259
2025-11-06T04:39:10:000Z,V020,112,94,0.81,65563,21.517914,80.16473
2025-11-06T08:03:10:000Z,V029,103,74,0.48,33560,25.988433,78.588378
2025-11-06T06:21:10:000Z,V043,11,60,2.43,169943,27.080384,84.624055
2025-11-06T06:57:10:000Z,V035,59,96,2.11,62774,26.873352,82.038036
2025-11-06T05:33:10:000Z,V041,12,87,0.16,66644,21.766536,85.547383
2025-11-06T04:00:10:000Z,V025,34,119,0.87,111897,21.817837,77.925323
2025-11-06T05:12:10:000Z,V010,71,114,0.8,197563,21.392878,71.489821
2025-11-06T09:20:10:000Z,V017,103,116,2.26,207950,25.50054,82.61766
2025-11-06T02:54:10:000Z,V037,10,109,0.43,133936,27.33759,75.604694
2025-11-06T04:40:10:000Z,V030,92,79,0.81,235649,27.045163,83.074554
2025-11-06T05:02:10:000Z,V012,103,99,1.6,165967,27.302324,84.496624
2025-11-06T04:38:10:000Z,V016,89,60,0.88,162763,26.648384,75.635243
2025-11-06T05:19:10:000Z,V031,44,116,0.7,32493,21.766783,86.118387
2025-11-06T02:07:10:000Z,V039,86,82,0.36,94278,20.918816,87.601163
2025-11-06T06:43:10:000Z,V008,54,103,2.39,111309,25.631116,77.413271
2025-11-06T02:42:10:000Z,V042,75,90,1.7,132234,25.020604,83.901049
2025-11-06T06:36:10:000Z,V020,98,90,2.25,155079,22.763987,78.617909
2025-11-06T07:14:10:000Z,V039,69,109,1.38,135439,25.047834,86.933535
2025-11-06T03:58:10:000Z,V049,77,106,1.96,155897,23.336885,78.741964
2025-11-06T06:00:10:000Z,V020,14,77,2.4,150905,20.664202,71.400806
2025-11-06T04:42:10:000Z,V019,81,85,2.93,241811,20.576257,84.798811
2025-11-06T06:36:10:000Z,V006,1,114,0.88,148582,27.271673,80.391158
2025-11-06T02:49:10:000Z,V014,98,85,1.57,78689,23.728951,83.552505
2025-11-06T03:23:10:000Z,V007,10,64,1.76,236608,21.724609,71.144492
2025-11-06T06:12:10:000Z,V029,97,65,0.1,181025,26.895253,83.361041
2025-11-06T04:57:10:000Z,V031,8,78,2.22,132607,23.876257,83.882158
2025-11-06T03:56:10:000Z,V000,113,109,0.92,86594,22.37109,85.206066
2025-11-06T04:17:10:000Z,V041,71,72,1.87,55628,20.925303,82.278635
2025-11-06T09:17:10:000Z,V005,37,103,0.47,211559,21.578095,72.029501
2025-11-06T04:23:10:000Z,V044,95,114,1.74,166117,22.472561,77.680328
2025-11-06T05:21:10:000Z,V048,56,100,1.83,187931,23.454835,70.409357
2025-11-06T05:51:10:000Z,V014,12,103,2.14,41641,25.477042,83.989248
2025-11-06T02:55:10:000Z,V015,73,97,2.22,171305,21.428722,71.125368
2025-11-06T03:55:10:000Z,V017,84,102,0.95,39506,24.753824,76.516941
2025-11-06T08:36:10:000Z,V014,41,89,2.83,221297,27.535455,79.119395
2025-11-06T01:31:10:000Z,V038,103,91,0.59,169312,26.327055,70.387204
2025-11-06T07:16:10:000Z,V032,6,119,2.78,23237,24.340285,81.354882
2025-11-06T01:35:10:000Z,V029,100,60,2.13,29301,27.909357,71.209877
2025-11-06T04:07:10:000Z,V032,50,72,0.6,52770,20.598366,72.227688
2025-11-06T02:13:10:000Z,V046,3,110,0.34,188298,25.721646,74.015422
2025-11-06T03:57:10:000Z,V032,12,79,0.87,151551,24.335077,84.278516
2025-11-06T06:59:10:000Z,V048,61,89,0.95,91621,23.689781,83.090288
2025-11-06T09:19:10:000Z,V021,107,114,2.78,108696,21.587539,87.020876
2025-11-06T06:57:10:000Z,V046,114,112,2.0,176934,23.304589,87.824954
2025-11-06T07:23:10:000Z,V040,108,105,1.65,23912,24.635142,74.962227
2025-11-06T07:38:10:000Z,V015,68,98,2.43,165684,26.969161,84.199656
2025-11-06T07:11:10:000Z,V022,92,68,0.49,37916,24.179807,74.656787
2025-11-06T03:56:10:000Z,V019,44,74,0.98,92538,26.527855,83.219378
2025-11-06T02:41:10:000Z,V043,115,111,2.06,115652,27.032931,82.815198
2025-11-06T09:19:10:000Z,V024,98,106,2.87,114389,24.99671,84.671022
2025-11-06T09:05:10:000Z,V000,47,86,1.95,161061,24.021475,74.379167
2025-11-06T05:05:10:000Z,V048,55,119,2.9,82364,21.505243,73.731575
2025-11-06T04:10:10:000Z,V041,101,101,2.77,137942,22.451314,71.626838
2025-11-06T05:54:10:000Z,V003,20,70,2.5,30680,26.382798,74.119263
2025-11-06T07:15:10:000Z,V017,64,111,2.36,99956,23.93282,84.802992
2025-11-06T04:23:10:000Z,V014,46,82,1.85,158170,26.169063,81.117523
2025-11-06T05:53:10:000Z,V025,35,89,2.81,66733,26.647704,75.919093
2025-11-06T04:37:10:000Z,V034,55,104,0.26,94929,26.47359,87.210212
2025-11-06T05:21:10:000Z,V015,110,114,0.74,56401,20.343821,79.211551
2025-11-06T07:56:10:000Z,V018,50,64,2.07,139204,26.91516,79.437431
2025-11-06T06:39:10:000Z,V014,34,67,0.15,24809,24.608277,74.93073
2025-11-06T09:03:10:000Z,V012,108,101,0.32,170528,25.802247,80.143829
2025-11-06T09:00:10:000Z,V046,22,70,1.16,22696,24.878099,81.252816
2025-11-06T02:16:10:000Z,V023,12,69,2.95,111110,21.149324,76.903223
2025-11-06T06:04:10:000Z,V019,51,106,2.32,169963,26.351299,77.883885
2025-11-06T06:10:10:000Z,V038,21,116,2.99,249995,21.749703,77.955155
2025-11-06T03:52:10:000Z,V048,20,96,2.69,61867,27.758737,75.4577
2025-11-06T08:56:10:000Z,V023,99,94,0.25,181835,21.90187,85.049974
2025-11-06T05:00:10:000Z,V007,105,65,0.89,30486,25.885263,83.048156
2025-11-06T01:22:10:000Z,V048,50,74,1.43,136264,22.630825,81.571268
2025-11-06T03:13:10:000Z,V021,7,77,1.0,240214,22.618073,82.91045
2025-11-06T01:30:10:000Z,V026,18,112,2.14,215886,22.736896,81.260101
2025-11-06T07:14:10:000Z,V005,42,87,1.35,138962,26.825733,86.532652
2025-11-06T08:51:10:000Z,V011,6,93,1.53,173418,25.552642,70.068575
2025-11-06T04:00:10:000Z,V004,73,101,2.51,92850,23.655276,87.693715
2025-11-06T02:32:10:000Z,V022,48,80,1.79,211132,24.150825,84.800802
2025-11-06T02:38:10:000Z,V025,62,97,2.5,168047,27.148865,78.726833
2025-11-06T09:32:10:000Z,V016,72,117,2.95,60531,26.538395,79.210877
2025-11-06T04:27:10:000Z,V008,38,115,2.3,229535,27.700003,76.081051
2025-11-06T09:31:10:000Z,V047,2,73,0.33,220453,26.339213,85.403871
2025-11-06T04:26:10:000Z,V015,70,78,2.95,99502,27.703633,82.813309
2025-11-06T02:21:10:000Z,V013,7,100,1.93,191985,23.612507,77.148527
2025-11-06T08:47:10:000Z,V033,106,84,0.68,168899,22.77199,77.434832
2025-11-06T04:54:10:000Z,V001,25,80,1.59,192137,20.861108,86.590212
2025-11-06T04:46:10:000Z,V032,90,71,1.32,123112,27.977533,72.447587
2025-11-06T07:46:10:000Z,V036,113,81,2.44,151754,24.01812,70.780166
2025-11-06T01:29:10:000Z,V043,107,60,1.98,137392,23.119283,73.608272
2025-11-06T05:29:10:000Z,V011,77,103,2.57,113274,22.538111,78.883855
2025-11-06T06:28:10:000Z,V024,108,87,2.07,154723,22.997959,73.862009
2025-11-06T05:49:10:000Z,V019,12,73,1.29,100385,21.58585,85.130358
2025-11-06T03:18:10:000Z,V003,89,97,0.79,92390,27.780784,74.274321
2025-11-06T05:51:10:000Z,V011,117,97,2.66,161324,26.081178,77.621876
2025-11-06T04:33:10:000Z,V034,53,64,0.75,117064,21.720937,84.515331
2025-11-06T01:30:10:000Z,V010,58,66,0.78,150137,27.129596,83.356207
2025-11-06T08:34:10:000Z,V024,85,84,0.64,86530,25.373683,72.609019
2025-11-06T02:52:10:000Z,V031,5,112,2.92,54860,24.06455,73.932369
2025-11-06T05:32:10:000Z,V043,37,95,1.42,154339,27.649168,85.489908
2025-11-06T02:18:10:000Z,V001,96,110,0.77,204918,24.605569,80.573165
2025-11-06T06:52:10:000Z,V046,8,75,0.77,105633,23.558452,81.554331
2025-11-06T08:08:10:000Z,V040,72,82,1.4,198227,20.359911,72.199783
2025-11-06T09:36:10:000Z,V036,37,70,2.02,29354,23.637558,76.88837
2025-11-06T05:40:10:000Z,V024,4,82,1.65,44888,22.287687,81.819843
2025-11-06T02:55:10:000Z,V035,62,107,0.19,165455,26.023311,74.886605
2025-11-06T04:03:10:000Z,V029,10,71,0.67,97133,24.137642,74.687519
2025-11-06T02:02:10:000Z,V006,23,71,1.53,126929,20.760823,75.228189
2025-11-06T07:55:10:000Z,V032,104,98,1.85,158495,22.925905,71.476496
2025-11-06T06:39:10:000Z,V000,81,94,1.11,23558,26.064302,80.976272
2025-11-06T08:54:10:000Z,V007,5,95,1.78,151906,20.116814,86.778253
2025-11-06T08:09:10:000Z,V025,95,102,0.92,35425,22.388128,77.907604
2025-11-06T09:35:10:000Z,V018,63,66,0.41,59548,20.544098,80.404756
2025-11-06T08:42:10:000Z,V026,37,87,0.11,54673,22.238717,83.34394
2025-11-06T07:18:10:000Z,V018,76,85,2.25,77457,22.784462,77.320496
2025-11-06T03:13:10:000Z,V014,90,94,0.18,37822,25.555662,71.333926
2025-11-06T07:12:10:000Z,V049,74,114,1.56,63637,22.315289,80.771458
2025-11-06T09:40:10:000Z,V018,90,61,2.9,167626,22.332391,77.485554
2025-11-06T03:11:10:000Z,V013,63,103,2.64,89454,24.789681,81.917457
2025-11-06T02:54:10:000Z,V024,22,60,1.33,198632,21.459553,74.6408
2025-11-06T03:14:10:000Z,V027,36,84,1.87,157234,20.033665,76.199211
2025-11-06T09:22:10:000Z,V047,82,114,1.22,97515,24.287536,75.692014
2025-11-06T04:09:10:000Z,V032,55,83,2.17,56278,24.05168,77.418386
2025-11-06T02:48:10:000Z,V000,77,96,0.31,190282,26.08086,78.611351
2025-11-06T06:52:10:000Z,V024,95,69,2.08,226379,21.194197,76.981771
2025-11-06T01:44:10:000Z,V048,39,112,0.32,115228,27.575544,83.718972
2025-11-06T07:37:10:000Z,V026,23,98,2.12,80479,25.119011,78.403223
2025-11-06T06:27:10:000Z,V019,62,65,1.55,46419,26.890383,77.364378
2025-11-06T03:09:10:000Z,V021,96,99,2.2,228791,23.748717,86.249519
2025-11-06T04:22:10:000Z,V018,2,98,2.11,210321,24.402243,70.165674
2025-11-06T05:13:10:000Z,V035,102,69,0.74,211497,21.758373,86.744894
2025-11-06T06:10:10:000Z,V002,106,91,2.5,185211,25.492671,75.32358
2025-11-06T02:18:10:000Z,V000,97,94,1.5,214797,22.628916,86.82593
2025-11-06T07:25:10:000Z,V016,116,83,1.03,167387,25.117204,85.187656
2025-11-06T04:57:10:000Z,V045,9,71,2.42,117226,27.430287,87.859537
2025-11-06T05:46:10:000Z,V001,84,79,0.48,156518,22.984314,79.189503
2025-11-06T05:02:10:000Z,V026,64,103,1.01,129944,20.215843,74.873277
2025-11-06T06:54:10:000Z,V017,102,62,0.14,120991,26.288285,82.145046
2025-11-06T08:05:10:000Z,V028,95,79,2.49,100127,24.794374,80.046431
2025-11-06T03:20:10:000Z,V025,36,89,2.58,44069,27.795096,70.418243
2025-11-06T07:52:10:000Z,V019,85,69,0.99,35597,26.47813,82.697379
2025-11-06T07:49:10:000Z,V016,70,118,0.71,32537,22.871669,78.418762
2025-11-06T09:07:10:000Z,V012,42,119,0.53,113288,26.559395,72.94917
2025-11-06T04:40:10:000Z,V033,104,74,0.63,184500,27.093839,79.534759
2025-11-06T04:14:10:000Z,V015,104,104,2.68,178492,26.290812,76.681634
2025-11-06T08:42:10:000Z,V023,5,102,0.27,118083,22.863066,77.991478
2025-11-06T07:16:10:000Z,V021,74,71,1.37,130188,26.125312,73.794411
2025-11-06T03:32:10:000Z,V020,28,92,0.34,29083,26.696042,71.600158
2025-11-06T06:15:10:000Z,V006,87,114,2.18,170003,22.999663,85.779435
2025-11-06T04:29:10:000Z,V006,56,94,2.74,61230,27.314991,80.900562
2025-11-06T02:42:10:000Z,V031,101,110,1.93,80715,26.370271,80.683293
2025-11-06T01:23:10:000Z,V041,62,106,0.32,191041,25.723306,73.943846
2025-11-06T08:22:10:000Z,V001,29,87,2.5,216095,27.720835,81.390589
2025-11-06T02:22:10:000Z,V046,15,100,2.37,224019,20.688168,75.140971
2025-11-06T02:49:10:000Z,V012,17,79,1.16,206422,23.062424,84.461942
2025-11-06T08:00:10:000Z,V009,75,77,1.65,160483,20.723631,82.013748
2025-11-06T08:57:10:000Z,V036,106,117,2.7,116068,24.181402,75.408279
2025-11-06T05:36:10:000Z,V022,30,90,1.89,116046,21.625187,86.71108
2025-11-06T07:07:10:000Z,V007,62,109,0.84,83117,24.153851,74.730589
2025-11-06T01:59:10:000Z,V008,31,114,0.62,151644,25.308835,87.929907
2025-11-06T06:47:10:000Z,V003,0,78,2.82,157367,23.832452,72.507534
2025-11-06T04:03:10:000Z,V048,8,92,0.16,65586,23.858938,78.168912
2025-11-06T03:20:10:000Z,V044,114,104,0.72,170374,24.48609,75.73959
2025-11-06T07:24:10:000Z,V030,77,88,1.45,90648,20.648537,77.639897
2025-11-06T02:24:10:000Z,V035,60,61,0.3,105562,26.323013,87.927043
2025-11-06T06:38:10:000Z,V011,77,66,0.66,126151,27.272446,71.695324
2025-11-06T05:35:10:000Z,V006,40,114,2.15,240883,21.26447,82.137166
2025-11-06T02:51:10:000Z,V027,99,72,2.2,125628,26.687741,75.365285
2025-11-06T02:59:10:000Z,V007,6,60,2.49,144214,27.411763,74.865064
2025-11-06T08:59:10:000Z,V002,4,93,0.71,98582,26.976462,82.070961
2025-11-06T02:08:10:000Z,V004,113,77,2.67,224775,26.09531,73.066042
2025-11-06T02:38:10:000Z,V039,50,75,2.46,181108,23.043658,70.862492
2025-11-06T03:17:10:000Z,V045,65,71,2.48,163839,21.398847,77.381125
2025-11-06T08:21:10:000Z,V003,44,100,1.23,60450,27.13227,80.27847
2025-11-06T06:05:10:000Z,V004,70,119,0.33,228667,25.555188,75.545685
2025-11-06T07:42:10:000Z,V015,16,86,0.91,42762,27.65683,72.855682
2025-11-06T06:04:10:000Z,V018,93,97,2.36,74007,25.536957,87.629921
2025-11-06T01:56:10:000Z,V003,31,109,2.78,225622,21.631455,84.929331
2025-11-06T08:19:10:000Z,V025,56,95,2.04,97454,26.761174,75.96644
2025-11-06T03:15:10:000Z,V035,78,84,2.35,57038,22.726541,80.853297
2025-11-06T07:50:10:000Z,V012,87,116,1.58,213673,25.438685,83.204195
2025-11-06T02:14:10:000Z,V043,2,73,2.22,146762,21.83893,75.11321
2025-11-06T08:28:10:000Z,V048,6,81,2.62,157094,22.792311,83.463572
2025-11-06T07:41:10:000Z,V039,91,62,0.54,103323,21.11327,85.633308
2025-11-06T01:49:10:000Z,V025,10,97,3.0,74390,24.827369,73.208862
2025-11-06T04:09:10:000Z,V045,39,70,1.34,161683,22.544456,81.747974
2025-11-06T09:33:10:000Z,V022,71,112,2.49,90729,23.012946,87.29823
2025-11-06T07:20:10:000Z,V027,53,72,0.54,221057,24.389996,72.339819
2025-11-06T06:52:10:000Z,V037,22,90,1.87,198015,24.388626,83.393771
2025-11-06T04:43:10:000Z,V010,14,77,0.85,28649,20.042379,87.171529
2025-11-06T06:13:10:000Z,V046,14,71,0.19,208030,22.133879,71.662201
2025-11-06T09:23:10:000Z,V002,54,79,2.57,211594,26.493413,77.282083
2025-11-06T06:13:10:000Z,V041,66,64,1.48,231594,25.619577,77.540503
2025-11-06T07:41:10:000Z,V023,59,108,1.36,67409,27.671644,87.647536
2025-11-06T06:09:10:000Z,V005,18,92,0.92,69596,25.888594,73.288642
2025-11-06T06:26:10:000Z,V017,79,119,0.87,127075,22.521472,82.029058
2025-11-06T02:13:10:000Z,V001,105,66,0.7,167460,25.177485,75.866271
2025-11-06T08:42:10:000Z,V009,13,69,1.46,162895,22.510233,77.442921
2025-11-06T09:16:10:000Z,V000,8,87,0.43,209780,27.621241,79.293593
2025-11-06T04:17:10:000Z,V017,72,117,2.3,190778,20.658715,76.453703
